clusterName,binary_genes,rf_feature_importance,cluster_median,binary_score
Diencephalon GABAergic neurons,Dgkk,0.021525670836676655,0.26413894,0.7864923108191717
Diencephalon GABAergic neurons,Zim1,0.009558393513635308,0.13157128,0.7809297896566845
Diencephalon GABAergic neurons,Npas1,0.0064867040648103665,0.083480634,0.7780546971729824
Diencephalon GABAergic neurons,Smim17,0.022541365612698705,0.31411818,0.7775981341089521
Diencephalon GABAergic neurons,Emx2,0.005100602949187001,0.058309954,0.7755554630642846
Diencephalon GABAergic neurons,Dlx1,0.009139992884185233,0.15938225,0.7711416709990728
Diencephalon GABAergic neurons,Dlx2,0.006426854834161893,0.11405435,0.7652650390352521
Diencephalon GABAergic neurons,Gad1,0.04461482745930783,1.604126,0.7644648041043963
Diencephalon GABAergic neurons,AW551984,0.02359214824823266,0.32660836,0.7640169319652376
Diencephalon GABAergic neurons,Arx,0.009336377915686296,0.17932017,0.7625763160841805
Diencephalon cholinergic neurons,Ntrk1,0.03984667188114953,1.294703,0.9950184027353922
Diencephalon cholinergic neurons,Cd79a,0.0042148711795574195,0.15837236,0.9942247895967393
Diencephalon cholinergic neurons,Ngfr,0.05790460886935531,2.5446987,0.9939680780683245
Diencephalon cholinergic neurons,Lhx8,0.02978598170573812,1.5923709,0.9882309408414931
Diencephalon cholinergic neurons,Insrr,0.009195179895188027,0.2449129,0.9876404518172854
Diencephalon cholinergic neurons,Nkx2-1,0.012366536919131333,0.53988916,0.9836479851177761
Diencephalon cholinergic neurons,Slc18a3,0.03941964570642312,1.7377369,0.9835023880004883
Diencephalon cholinergic neurons,Chat,0.028560795402847287,1.1445129,0.9833055564335415
Diencephalon cholinergic neurons,Tnfaip8l3,0.004846821657805134,0.49313912,0.9821458685965765
Diencephalon cholinergic neurons,Ecel1,0.02841289105635098,2.2358978,0.9753374627658299
Diencephalon cholinergic neurons,Slc5a7,0.02850195151443974,2.6833813,0.9733743468920389
Diencephalon cholinergic neurons,Sln,0.012622305796659981,1.0676157,0.9717345039049784
Diencephalon cholinergic neurons,Isl1,0.01447612750296707,1.0812646,0.9708352401143029
Diencephalon cholinergic neurons,Tacr1,0.009612256556846726,1.0703127,0.9668381100609189
Diencephalon cholinergic neurons,Ntsr1,0.00553483482453596,0.6038262,0.9625766475995382
Diencephalon cholinergic neurons,Tacr3,0.004736338302219396,0.56004673,0.95156710204624
Diencephalon cholinergic neurons,Tpbgl,0.00492203910019684,0.5316407,0.949300692194984
Diencephalon cholinergic neurons,Six3,0.01478552309059237,1.1492563,0.9464265278407505
Diencephalon cholinergic neurons,Dapl1,0.0042835892533279055,0.24360587,0.9442967772483826
Diencephalon cholinergic neurons,Slc10a4,0.019299281616839883,1.8525413,0.9427733591624669
Diencephalon cholinergic neurons,Cox6a2,0.007544054001318417,0.64100003,0.9342814825830006
Diencephalon cholinergic neurons,Sv2c,0.012411424765769724,2.2385707,0.9308091685885475
Diencephalon cholinergic neurons,Doc2b,0.007026836987463416,1.1266062,0.9304809485163007
Diencephalon cholinergic neurons,Adgrf5,0.00619690343823143,0.4983726,0.9213572882470631
Diencephalon cholinergic neurons,Rasd2,0.006300721729787394,1.2101958,0.9202917672338939
Diencephalon cholinergic neurons,Rab3b,0.006128733015469366,1.437002,0.9115147108123416
Diencephalon cholinergic neurons,Dgkk,0.007935950869922307,1.0475957,0.9089138820057824
Diencephalon cholinergic neurons,Kctd6,0.006342990746347542,1.1181166,0.9077967093104408
Diencephalon cholinergic neurons,Slc7a14,0.0160689640687026,2.4011176,0.9059489028794425
