p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.51600927474925e-25	2.00120959819364	0.444	0.212	4.23830712941649e-21	club cell	ENSG00000167757
1.60038023948415e-25	1.5923314036793	0.456	0.226	4.47418303552584e-21	club cell	ENSG00000121039
1.96475732523271e-25	1.94780335178318	0.34	0.136	5.49287205415308e-21	club cell	ENSG00000175183
3.36781414607997e-25	1.16610094703674	0.581	0.317	9.41539800819578e-21	club cell	ENSG00000096696
5.90771351874851e-25	1.35569734841576	0.66	0.423	1.65161946843652e-20	club cell	ENSG00000162896
6.18847578729982e-25	2.25855524219457	0.274	0.091	1.73011217585541e-20	club cell	ENSG00000135549
6.80622137200246e-25	3.33795197345816	0.109	0.015	1.90281530897073e-20	club cell	ENSG00000134240
9.21936677720287e-25	1.87352452375182	0.386	0.169	2.57745836990261e-20	club cell	ENSG00000163406
1.64873980969659e-24	0.641053108337661	0.964	0.874	4.60938188596877e-20	club cell	ENSG00000089157
2.2563427796594e-24	2.74709691560564	0.298	0.111	6.30805750909379e-20	club cell	ENSG00000137975
5.13085281540938e-24	1.24949383578724	0.587	0.364	1.434432521604e-19	club cell	ENSG00000077147
2.09289337636861e-23	1.81554313661662	0.313	0.12	5.85110201231371e-19	club cell	ENSG00000134398
5.24103047512443e-23	0.967809326384874	0.69	0.487	1.46523488993054e-18	club cell	ENSG00000107262
6.85166485679504e-23	1.57108225000055	0.444	0.225	1.91551994401419e-18	club cell	ENSG00000205220
1.30853872920649e-22	0.577547390159808	0.687	0.373	3.65828172524258e-18	club cell	ENSG00000117472
3.71913084779418e-22	3.25648035884469	0.097	0.013	1.03975741111782e-17	club cell	ENSG00000187527
4.245886520337e-22	1.43365603593143	0.298	0.109	1.18702249449061e-17	club cell	ENSG00000180155
8.01162000801509e-22	1.50629636231498	0.389	0.18	2.23980860564078e-17	club cell	ENSG00000163331
1.13553129961887e-21	2.43089157290558	0.237	0.08	3.17460485434446e-17	club cell	ENSG00000124664
1.57069795572818e-21	0.817706937581895	0.736	0.484	4.39120027482929e-17	club cell	ENSG00000117525
1.62441239807487e-21	2.64841679874898	0.535	0.305	4.5413697412979e-17	club cell	ENSG00000163220
1.62913053743847e-21	1.51746093416076	0.41	0.2	4.55456024351674e-17	club cell	ENSG00000183844
2.2862464115539e-21	2.17037685194375	0.264	0.099	6.39165909278123e-17	club cell	ENSG00000155066
2.87545944479159e-21	1.58003695301067	0.362	0.164	8.03892196980384e-17	club cell	ENSG00000143217
3.60477146404128e-21	1.70786817495473	0.38	0.185	1.00778595820202e-16	club cell	ENSG00000175066
3.70903451844276e-21	1.87664341298619	0.249	0.086	1.03693478032104e-16	club cell	ENSG00000145703
5.7065553477788e-21	1.27450014945031	0.429	0.216	1.59538167857852e-16	club cell	ENSG00000135052
8.56484004887216e-21	2.52020034766463	0.185	0.054	2.39447233246319e-16	club cell	ENSG00000117983
8.79407380879347e-21	0.686392588669794	0.903	0.784	2.45855921472439e-16	club cell	ENSG00000111775
1.01855448359375e-20	1.74988366468631	0.459	0.249	2.84757276978304e-16	club cell	ENSG00000070526
1.43320851562197e-20	0.497903904092219	0.927	0.772	4.00682104712435e-16	club cell	ENSG00000136810
3.87615772342508e-20	2.13659605253477	0.21	0.067	1.08365741473795e-15	club cell	ENSG00000180353
6.91410021568795e-20	0.805472223012166	0.802	0.618	1.93297499729988e-15	club cell	ENSG00000118640
9.68668694669715e-20	0.735905929997722	0.821	0.606	2.70810706968812e-15	club cell	ENSG00000167642
9.74187131834156e-20	2.38611086007796	0.237	0.085	2.72353496446875e-15	club cell	ENSG00000156968
1.44433925310994e-19	0.7355987955599	0.745	0.476	4.03793924991946e-15	club cell	ENSG00000189334
1.54671210452117e-19	2.60169106835143	0.122	0.025	4.32414303060984e-15	club cell	ENSG00000183778
1.97601262657061e-19	0.700749705989749	0.869	0.748	5.52433850010347e-15	club cell	ENSG00000135940
2.0959047985985e-19	1.18920668748244	0.404	0.201	5.85952104544183e-15	club cell	ENSG00000133636
3.58263544729333e-19	1.19106057804891	0.556	0.354	1.0015973919998e-14	club cell	ENSG00000214530
3.63002995563685e-19	1.17697125952781	0.568	0.383	1.01484747469739e-14	club cell	ENSG00000113282
3.68947203708093e-19	1.3198494857224	0.374	0.177	1.03146569740672e-14	club cell	ENSG00000168350
4.31582390342717e-19	1.51135642241849	0.392	0.202	1.20657488868113e-14	club cell	ENSG00000162069
5.32833159235502e-19	1.97952118537052	0.152	0.038	1.48964166327469e-14	club cell	ENSG00000214814
6.41473039346228e-19	3.62206368268833	0.094	0.015	1.79336617610025e-14	club cell	ENSG00000116039
7.64206253920933e-19	1.00974199808573	0.611	0.419	2.13649142408675e-14	club cell	ENSG00000131116
7.90732738448673e-19	0.754419394196838	0.796	0.605	2.21065151688095e-14	club cell	ENSG00000170421
8.27552509760424e-19	0.872324200690225	0.69	0.479	2.31358855153722e-14	club cell	ENSG00000133321
1.24223426515736e-18	1.05008876015691	0.526	0.307	3.47291433510043e-14	club cell	ENSG00000130707
1.28016938256231e-18	1.4568974440989	0.422	0.222	3.57896954282946e-14	club cell	ENSG00000204219
1.29230682868965e-18	2.26370156198848	0.246	0.094	3.61290220096765e-14	club cell	ENSG00000134716
1.43076362322415e-18	1.73310292708733	0.313	0.144	3.99998586144776e-14	club cell	ENSG00000119900
