p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.63325679974892e-62	3.8460038963554	0.21	0.033	3.46952741970663e-58	N4:First pigment spot cells_72	bf3-202
2.04007900666205e-62	4.55813540462814	0.053	0.001	4.3337398338522e-58	N4:First pigment spot cells_72	bf7-602
2.35666287896086e-62	3.84870836140423	0.138	0.014	5.00625895377656e-58	N4:First pigment spot cells_72	bf4-770
2.80611060436143e-61	2.68612772700176	0.392	0.107	5.96102075684499e-57	N4:First pigment spot cells_72	bf19-78
3.00079364641807e-61	3.44913601975368	0.138	0.014	6.3745859430859e-57	N4:First pigment spot cells_72	bf18-240
2.1279154417651e-60	4.35693975573593	0.091	0.006	4.52033077294161e-56	N4:First pigment spot cells_72	bf18-582
5.99853645950098e-60	1.14483641704869	0.956	0.626	1.27426910009179e-55	N4:First pigment spot cells_72	bf10-297
2.32574936597559e-59	4.45411028676218	0.066	0.003	4.94058937814195e-55	N4:First pigment spot cells_72	bf4-132
5.42081870868945e-59	2.45447097760046	0.285	0.059	1.1515445182869e-54	N4:First pigment spot cells_72	bf6-1352
8.17571193993928e-59	8.37344624999555	0.028	0	1.7367664874013e-54	N4:First pigment spot cells_72	bf9-272
1.41336825269732e-58	1.78319089465392	0.583	0.22	3.00241817920493e-54	N4:First pigment spot cells_72	bf3-319
2.53661739734966e-58	3.91398060622766	0.085	0.005	5.38853633718988e-54	N4:First pigment spot cells_72	bf17-671
3.24720587612846e-58	0.92772021964141	0.978	0.821	6.89803944265968e-54	N4:First pigment spot cells_72	bf1-1556
6.59585475038936e-58	1.84831395471488	0.787	0.487	1.40115742462521e-53	N4:First pigment spot cells_72	bf2-1150
8.48597217090611e-58	1.70049835615384	0.611	0.246	1.80267506826559e-53	N4:First pigment spot cells_72	bf4-1420
2.20420485809947e-55	1.44834468810171	0.734	0.365	4.6823923800607e-51	N4:First pigment spot cells_72	bf3-945
2.53980693193986e-55	6.70935113594783	0.031	0	5.39531186551985e-51	N4:First pigment spot cells_72	bf3-1760
3.16365797019271e-55	0.724087311166294	1	0.93	6.72055862608037e-51	N4:First pigment spot cells_72	bf1-1455
4.4632111052781e-55	4.99263412301532	0.056	0.002	9.48119935094228e-51	N4:First pigment spot cells_72	bf2-1555
4.47406606018175e-55	2.91248245214889	0.48	0.174	9.50425853164409e-51	N4:First pigment spot cells_72	bf8-1264
8.16623927046727e-55	1.29182802787704	0.843	0.486	1.73475420822536e-50	N4:First pigment spot cells_72	bf12-720
1.119471317438e-54	1.67131133983514	0.611	0.262	2.37809291963355e-50	N4:First pigment spot cells_72	bf5-292
4.29894316276458e-54	0.919072090862257	0.966	0.792	9.1322449606608e-50	N4:First pigment spot cells_72	bf11-671
5.26654551444913e-54	2.46141422276841	0.276	0.06	1.11877226363443e-49	N4:First pigment spot cells_72	bf10-221
6.70364120085079e-54	2.74554924638133	0.257	0.053	1.42405450029673e-49	N4:First pigment spot cells_72	bf3-375
8.68403263799371e-54	5.310169677344	0.047	0.001	1.844749053289e-49	N4:First pigment spot cells_72	bf10-747
2.81115731448322e-53	2.73394020965428	0.276	0.062	5.9717414831567e-49	N4:First pigment spot cells_72	bf3-349
2.91198387408347e-53	5.88826643084007	0.028	0	6.18592734371552e-49	N4:First pigment spot cells_72	bf12-439
3.22203626697111e-53	3.15215971029138	0.15	0.019	6.84457164192672e-49	N4:First pigment spot cells_72	bf7-860
3.80234189960014e-53	1.41508399679589	0.771	0.423	8.07731489732058e-49	N4:First pigment spot cells_72	bf12-900
1.04428252380159e-52	0.870679689320318	0.947	0.506	2.21836936531172e-48	N4:First pigment spot cells_72	bf17-689
1.4124550326784e-52	0.885764429622256	0.953	0.831	3.00047822591873e-48	N4:First pigment spot cells_72	bf9-1257
6.70288907505525e-52	1.84235810667592	0.48	0.166	1.42389472621399e-47	N4:First pigment spot cells_72	bf2-1388
8.99494598578198e-52	2.42727417319492	0.386	0.117	1.91079637575967e-47	N4:First pigment spot cells_72	bf19-291
1.25179607296259e-51	0.646754114082593	0.997	0.956	2.65919039779443e-47	N4:First pigment spot cells_72	bf18-259
2.32963208955715e-51	3.65622997321869	0.169	0.025	4.94883744784626e-47	N4:First pigment spot cells_72	bf19-184
3.05910594008076e-51	2.08548317446413	0.31	0.075	6.49845874851357e-47	N4:First pigment spot cells_72	bf18-203
6.45535654360097e-51	1.97090896609341	0.712	0.396	1.37131139055715e-46	N4:First pigment spot cells_72	bf8-982
6.72713554711842e-51	1.12002200562103	0.897	0.668	1.42904540427437e-46	N4:First pigment spot cells_72	bf19-521
8.81563688332631e-51	5.53683588297087	0.038	0.001	1.87270574312501e-46	N4:First pigment spot cells_72	bf9-676
9.98029421562686e-51	3.93812791182692	0.072	0.004	2.12011390022561e-46	N4:First pigment spot cells_72	bf1-1441
1.10561884156405e-50	1.78675555498011	0.533	0.208	2.34866610513451e-46	N4:First pigment spot cells_72	bf4-719
3.4611433314594e-50	2.17137454654144	0.26	0.056	7.3525067790192e-46	N4:First pigment spot cells_72	bf17-541
