myAUC	avg_diff	power	avg_log2FC	pct.1	pct.2	cluster	gene
0.758	0.432236346943571	0.516	0.644408873672434	0.999	0.982	N4:Anterior floor plate cells_55	bf17-508
0.756	1.87066417091308	0.512	4.44405169256003	0.539	0.03	N4:Anterior floor plate cells_55	bf10-707
0.755	0.78360739391005	0.51	1.53275182694297	0.805	0.381	N4:Anterior floor plate cells_55	bf12-825
0.754	0.505355799965799	0.508	0.776661955999918	0.988	0.931	N4:Anterior floor plate cells_55	bf8-1058
0.754	0.832736188718863	0.508	1.74270596464577	0.752	0.341	N4:Anterior floor plate cells_55	bf17-367
0.753	0.670502366440672	0.506	1.08827951029517	0.936	0.616	N4:Anterior floor plate cells_55	bf10-297
0.751	0.70327370468255	0.502	1.13468943645418	0.927	0.596	N4:Anterior floor plate cells_55	bf12-1064
0.75	0.955279329289207	0.5	2.34292240068481	0.649	0.202	N4:Anterior floor plate cells_55	bf3-319
0.748	0.945812785472119	0.496	2.7106700052233	0.609	0.158	N4:Anterior floor plate cells_55	bf8-474
0.748	0.4841704560293	0.496	0.737763361823823	0.996	0.925	N4:Anterior floor plate cells_55	bf1620-695
0.743	0.66512510642934	0.486	1.21670141732986	0.863	0.592	N4:Anterior floor plate cells_55	bf17-666
0.74	0.249580903771005	0.48	0.422727970545199	0.573	0.083	N4:Anterior floor plate cells_55	bf15-268
0.738	0.838534530496544	0.476	1.59185584651626	0.752	0.37	N4:Anterior floor plate cells_55	bf9-531
0.738	0.473725558377452	0.476	0.686830804697588	1	0.935	N4:Anterior floor plate cells_55	bf1-1104
0.737	0.489190648475727	0.474	0.744538012095648	0.994	0.847	N4:Anterior floor plate cells_55	bf12-661
0.735	0.510785619414384	0.47	0.828126161251476	0.95	0.791	N4:Anterior floor plate cells_55	bf4-331
0.733	0.429367519676823	0.466	0.659810996949965	0.993	0.933	N4:Anterior floor plate cells_55	bf13-743
0.729	0.915851418683737	0.458	2.16103304063425	0.641	0.269	N4:Anterior floor plate cells_55	bf7-795
0.729	0.708477388640999	0.458	1.40601734628613	0.783	0.443	N4:Anterior floor plate cells_55	bf18-1012
0.727	0.371810118045102	0.454	0.56646861488383	0.997	0.957	N4:Anterior floor plate cells_55	bf4-1166
0.724	0.862131467397585	0.448	2.20159991271772	0.582	0.158	N4:Anterior floor plate cells_55	bf3-1145
0.724	0.894544785097966	0.448	2.667095137299	0.555	0.149	N4:Anterior floor plate cells_55	bf2-1388
0.722	0.890582030548871	0.444	3.66430190451413	0.485	0.047	N4:Anterior floor plate cells_55	bf5-405
0.72	0.788397682485185	0.44	1.83721067241372	0.65	0.285	N4:Anterior floor plate cells_55	bf13-453
0.716	0.831017115648957	0.432	2.32875423444624	0.56	0.159	N4:Anterior floor plate cells_55	bf1-1332
0.715	0.917867934198989	0.43	3.65574641601699	0.477	0.055	N4:Anterior floor plate cells_55	bf18-203
0.713	0.745727273635535	0.426	1.59700216163215	0.672	0.304	N4:Anterior floor plate cells_55	bf1-458
0.713	0.499560903088369	0.426	0.826584823610872	0.923	0.789	N4:Anterior floor plate cells_55	bf11-671
0.712	0.718876269666915	0.424	1.66833500873353	0.649	0.295	N4:Anterior floor plate cells_55	bf6-1257
0.712	0.552156570756094	0.424	0.952641802031507	0.885	0.668	N4:Anterior floor plate cells_55	bf12-1199
0.711	0.545881032732747	0.422	0.960767043225909	0.864	0.661	N4:Anterior floor plate cells_55	bf19-521
0.708	0.7423178687509	0.416	1.46067507525356	0.727	0.48	N4:Anterior floor plate cells_55	bf12-720
0.707	0.374250864721644	0.414	0.568465240705621	0.999	0.954	N4:Anterior floor plate cells_55	bf18-259
0.706	0.607177843661009	0.412	1.14632176106585	0.797	0.56	N4:Anterior floor plate cells_55	bf8-265
0.705	0.41766893141333	0.41	0.654107260830572	0.968	0.886	N4:Anterior floor plate cells_55	bf9-719
0.705	0.785389304846911	0.41	1.66000003862376	0.657	0.323	N4:Anterior floor plate cells_55	bf9-1047
0.704	0.352679394419297	0.408	0.537474765479231	0.991	0.95	N4:Anterior floor plate cells_55	bf4-857
0.702	0.555743585312472	0.404	1.04236445039168	0.822	0.573	N4:Anterior floor plate cells_55	bf1620-446
0.853	1.56050516625626	0.706	2.83156652696804	0.839	0.178	N4:RhSp Nova+ cells_59	bf8-580
0.841	0.861285150217468	0.682	1.27823022932669	0.998	0.892	N4:RhSp Nova+ cells_59	bf15-388
0.831	0.975378126814451	0.662	1.596591777278	0.961	0.527	N4:RhSp Nova+ cells_59	bf5-572
0.823	1.00286913644982	0.646	1.53195115660775	0.977	0.621	N4:RhSp Nova+ cells_59	bf19-853
0.805	0.7841851075416	0.61	1.28471723651504	0.977	0.682	N4:RhSp Nova+ cells_59	bf3-574
0.804	2.72297226613045	0.608	5.00692269234445	0.651	0.071	N4:RhSp Nova+ cells_59	bf1-681
0.794	0.839414595524094	0.588	1.56358728491824	0.906	0.48	N4:RhSp Nova+ cells_59	bf5-337
0.793	1.02190751939092	0.586	2.39424178786249	0.749	0.206	N4:RhSp Nova+ cells_59	bf5-359
0.792	0.96109065841639	0.584	2.05016253318495	0.786	0.253	N4:RhSp Nova+ cells_59	bf1620-1252
0.791	0.779593349324497	0.582	1.29096812270227	0.961	0.536	N4:RhSp Nova+ cells_59	bf7-540
0.79	1.08599676515394	0.58	1.74104434782511	0.869	0.497	N4:RhSp Nova+ cells_59	bf17-689
0.785	0.740238407001279	0.57	1.23357650118144	0.949	0.593	N4:RhSp Nova+ cells_59	bf7-858
0.784	1.06610098084609	0.568	1.95982330148009	0.76	0.204	N4:RhSp Nova+ cells_59	bf2-1209
0.774	0.96720457516695	0.548	2.00284819940565	0.768	0.277	N4:RhSp Nova+ cells_59	bf17-1101
0.772	0.734002688936754	0.544	1.24862883969667	0.936	0.581	N4:RhSp Nova+ cells_59	bf2-1890
0.764	0.741079477569329	0.528	1.36933780848401	0.891	0.48	N4:RhSp Nova+ cells_59	bf1-538
0.755	0.407719821361985	0.51	0.614231851287641	0.997	0.979	N4:RhSp Nova+ cells_59	bf1620-683
0.753	0.573945966646193	0.506	0.911799837632429	0.972	0.822	N4:RhSp Nova+ cells_59	bf6-800
0.748	0.565514948388295	0.496	0.933364420763398	0.964	0.791	N4:RhSp Nova+ cells_59	bf11-353
0.745	0.738054824752875	0.49	1.63458486676071	0.725	0.247	N4:RhSp Nova+ cells_59	bf19-241
0.737	0.561260048209627	0.474	0.953966342008108	0.939	0.714	N4:RhSp Nova+ cells_59	bf8-679
0.735	0.837662301707714	0.47	1.92483648127609	0.682	0.248	N4:RhSp Nova+ cells_59	bf1620-1229
0.73	0.875385638241706	0.46	1.52227357884862	0.741	0.323	N4:RhSp Nova+ cells_59	bf3-817
0.728	1.49199995969487	0.456	3.45506496241667	0.559	0.138	N4:RhSp Nova+ cells_59	bf1-1602
0.725	0.657377488942146	0.45	1.5578310872517	0.71	0.296	N4:RhSp Nova+ cells_59	bf11-370
0.723	0.641372100488598	0.446	1.46734738361182	0.721	0.328	N4:RhSp Nova+ cells_59	bf7-928
0.723	0.556981012797994	0.446	0.849218877608665	0.989	0.793	N4:RhSp Nova+ cells_59	bf2-882
0.721	0.888646610758474	0.442	2.49815296537959	0.554	0.123	N4:RhSp Nova+ cells_59	bf3-1369
0.719	0.734122405929192	0.438	1.56769623089251	0.696	0.301	N4:RhSp Nova+ cells_59	bf4-1006
0.718	0.541331924682682	0.436	0.953573749149542	0.897	0.66	N4:RhSp Nova+ cells_59	bf3-1944
0.714	0.983022487563705	0.428	1.76797124132222	0.655	0.262	N4:RhSp Nova+ cells_59	bf7-288
0.714	0.879385026809752	0.428	1.84471329880036	0.604	0.189	N4:RhSp Nova+ cells_59	bf11-385
0.713	0.613614151042663	0.426	1.21457277025552	0.803	0.487	N4:RhSp Nova+ cells_59	bf7-417
0.71	0.708794401595323	0.42	1.56977448450697	0.643	0.244	N4:RhSp Nova+ cells_59	bf14-204
0.709	0.608754467115456	0.418	1.32405412349854	0.744	0.38	N4:RhSp Nova+ cells_59	bf6-97
