p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.92401939615001e-09	2.22385819828613	0.235	0.037	6.74303493034417e-05	Fibro_30	MSTRG.2129
4.41815666249848e-09	1.07740234755353	1	0.921	7.59216040883738e-05	Fibro_30	MSTRG.24178
4.49658646534835e-09	1.33694514364009	0.794	0.333	7.7269341820546e-05	Fibro_30	MSTRG.14012
4.57573759631405e-09	0.868768693607453	1	0.816	7.86294748550607e-05	Fibro_30	MSTRG.11009
6.01092280816757e-09	1.21841016563172	0.824	0.42	0.000103291697535551	Fibro_30	MSTRG.507
6.71306356398483e-09	0.912449780948889	1	0.92	0.000115357284283515	Fibro_30	MSTRG.1345
6.77444146195156e-09	0.893170483257902	1	0.944	0.000116412002082176	Fibro_30	MSTRG.6439
6.91146728675782e-09	1.21513429686738	0.735	0.3	0.000118766653855646	Fibro_30	MSTRG.5105
7.01420775220098e-09	1.1992133581414	0.588	0.185	0.000120532146013822	Fibro_30	MSTRG.15294
7.48331422869088e-09	0.970835364157717	1	0.922	0.000128593271705824	Fibro_30	MSTRG.17758
8.3269311517435e-09	1.23214169663247	0.765	0.325	0.00014308998491156	Fibro_30	MSTRG.12765
8.87108508949236e-09	0.920249305104627	0.971	0.917	0.000152440726177837	Fibro_30	MSTRG.12980
1.04458248558859e-08	0.905397284776518	1	0.929	0.000179501054323544	Fibro_30	MSTRG.7389
1.0954915805326e-08	1.01003441917135	1	0.935	0.000188249273198722	Fibro_30	MSTRG.15273
1.14119441570097e-08	0.998164822058938	0.824	0.378	0.000196102848394055	Fibro_30	MSTRG.12859
1.16252304076666e-08	1.20460390594709	0.912	0.636	0.000199767959325343	Fibro_30	MSTRG.9130
1.21192112475745e-08	1.26362843375175	0.735	0.311	0.00020825652607832	Fibro_30	MSTRG.13405
1.40221952380602e-08	0.907001954914076	0.912	0.453	0.000240957402970826	Fibro_30	MSTRG.4518
1.43504828444843e-08	1.42729210635892	0.735	0.317	0.000246598697199618	Fibro_30	MSTRG.5502
1.48634819799008e-08	1.33436364732392	0.5	0.141	0.000255414074342615	Fibro_30	MSTRG.16407
1.56048578021876e-08	0.76669549438908	0.676	0.223	0.000268153876472791	Fibro_30	MSTRG.10740
1.59711965866085e-08	0.949205474314895	0.941	0.592	0.00027444904214428	Fibro_30	MSTRG.996
1.71898926372973e-08	0.956135878947148	0.971	0.629	0.000295391115079316	Fibro_30	MSTRG.19152
